0,46.875,15.625
1,46.875,15.625
2,46.875,15.625
3,46.875,15.625
4,46.875,15.625
5,46.875,15.625
6,46.875,15.625
7,46.875,15.625
8,36.71875,15.625
9,36.71875,15.625
10,36.71875,15.625
11,33.59375,15.625
12,38.28125,15.625
13,36.71875,15.625
14,33.59375,15.625
15,36.71875,15.625
16,36.71875,15.625
17,36.71875,15.625
18,18.75,15.625
19,39.0625,15.625
20,40.625,15.625
21,40.625,15.625
22,40.625,15.625
23,46.875,15.625
24,43.75,15.625
25,46.875,15.625
26,46.875,15.625
27,46.875,15.625
28,46.875,15.625
29,39.0625,15.625
30,39.0625,15.625
31,39.0625,15.625
32,34.375,15.625
33,40.625,15.625
34,42.1875,15.625
35,54.6875,15.625
36,17.96875,15.625
37,19.53125,15.625
38,21.09375,15.625
39,19.53125,15.625
40,18.75,15.625
41,21.09375,15.625
42,21.09375,15.625
43,21.09375,15.625
44,20.3125,15.625
45,18.75,15.625
46,18.75,15.625
47,12.890625,15.625
48,18.75,15.625
49,37.5,15.625
50,18.75,15.625
51,18.75,15.625
52,18.75,15.625
53,17.1875,15.625
54,17.1875,15.625
55,21.09375,15.625
56,19.53125,15.625
57,19.53125,15.625
58,19.53125,15.625
59,19.53125,15.625
60,19.53125,15.625
61,21.875,15.625
62,19.53125,15.625
63,19.53125,15.625
64,19.53125,15.625
65,19.53125,15.625
66,21.875,15.625
67,15.625,15.625
68,19.53125,15.625
69,20.3125,15.625
70,20.703125,15.625
71,18.359375,15.625
72,14.0625,15.625
73,14.0625,15.625
74,14.0625,15.625
75,14.0625,15.625
76,14.0625,15.625
77,14.0625,15.625
78,14.0625,15.625
79,14.0625,15.625
80,14.0625,15.625
81,14.0625,15.625
82,19.53125,15.625
83,21.875,15.625
84,19.53125,15.625
85,20.3125,15.625
86,20.3125,15.625
87,14.453125,15.625
88,20.3125,15.625
89,20.3125,15.625
90,23.4375,15.625
91,23.4375,15.625
92,23.4375,15.625
93,23.4375,15.625
94,23.4375,15.625
95,18.359375,15.625
96,18.359375,15.625
97,18.359375,15.625
98,18.359375,15.625
99,18.359375,15.625
100,18.359375,15.625
101,17.1875,15.625
102,17.1875,15.625
103,15.625,15.625
104,17.1875,15.625
105,17.1875,15.625
106,17.1875,15.625
107,17.1875,15.625
108,17.1875,15.625
109,14.0625,15.625
110,14.0625,15.625
111,14.0625,15.625
112,14.0625,15.625
113,11.71875,15.625
114,12.5,15.625
115,14.0625,15.625
116,14.0625,15.625
117,14.0625,15.625
118,14.0625,15.625
119,18.359375,15.625
120,18.359375,15.625
121,18.359375,15.625
122,18.359375,15.625
123,18.359375,15.625
124,18.359375,15.625
125,20.3125,15.625
126,20.3125,15.625
127,18.75,14.0625
128,18.75,14.0625
129,18.75,14.0625
130,18.75,14.0625
131,18.75,14.0625
132,18.75,14.0625
133,18.75,14.0625
134,18.75,14.0625
135,18.75,14.0625
136,18.75,14.0625
137,18.75,14.0625
138,18.75,14.0625
139,18.75,14.0625
140,17.96875,14.0625
141,17.96875,14.0625
142,17.96875,14.0625
143,17.96875,14.0625
144,14.0625,14.0625
145,17.96875,14.0625
146,17.96875,14.0625
147,17.96875,14.0625
148,17.96875,14.0625
149,17.96875,14.0625
150,17.1875,14.0625
151,16.015625,14.0625
152,16.015625,14.0625
153,16.015625,14.0625
154,16.015625,14.0625
155,16.015625,14.0625
156,16.015625,14.0625
157,16.015625,14.0625
158,17.96875,14.0625
159,17.1875,14.0625
160,16.796875,14.0625
161,16.796875,14.0625
162,19.140625,14.0625
163,16.796875,14.0625
164,16.796875,14.0625
165,16.796875,14.0625
166,17.578125,14.0625
167,16.796875,14.0625
168,16.796875,14.0625
169,10.15625,14.0625
170,17.96875,14.0625
171,17.96875,14.0625
172,17.96875,14.0625
173,17.578125,14.0625
174,18.75,14.0625
175,20.3125,14.0625
176,20.3125,14.0625
177,14.0625,14.0625
178,17.96875,14.0625
179,18.75,14.0625
180,17.1875,14.0625
181,12.890625,14.0625
182,18.75,14.0625
183,18.75,14.0625
184,18.75,14.0625
185,18.75,14.0625
186,18.75,14.0625
187,18.75,14.0625
188,18.75,14.0625
189,18.75,14.0625
190,18.75,14.0625
191,15.625,14.0625
192,18.75,14.0625
193,18.75,14.0625
194,12.890625,14.0625
195,18.75,14.0625
196,18.75,14.0625
197,17.1875,14.0625
198,18.75,14.0625
199,16.796875,14.0625
200,16.796875,14.0625
201,18.75,14.0625
202,18.75,14.0625
203,16.015625,14.0625
204,20.3125,14.0625
205,16.015625,14.0625
206,3.125,14.0625
207,3.125,14.0625
208,3.125,14.0625
209,3.125,14.0625
210,3.125,14.0625
211,3.125,14.0625
212,3.125,14.0625
213,3.125,14.0625
214,3.125,14.0625
215,3.125,14.0625
216,17.96875,14.0625
217,20.3125,14.0625
218,14.453125,14.0625
219,20.3125,14.0625
220,17.96875,14.0625
221,20.3125,14.0625
222,17.96875,14.0625
223,20.3125,14.0625
224,20.3125,14.0625
225,17.96875,14.0625
226,17.1875,14.0625
227,21.875,14.0625
228,21.875,14.0625
229,19.53125,14.0625
230,19.53125,14.0625
231,17.1875,14.0625
232,19.53125,14.0625
233,16.796875,14.0625
234,19.53125,14.0625
235,16.40625,14.0625
236,19.53125,14.0625
237,17.96875,14.0625
238,18.75,14.0625
239,17.96875,14.0625
240,17.96875,14.0625
241,20.3125,14.0625
242,17.96875,14.0625
243,21.875,14.0625
244,17.96875,14.0625
245,17.96875,14.0625
246,20.3125,14.0625
247,17.96875,14.0625
248,14.453125,14.0625
249,17.96875,14.0625
250,16.40625,14.0625
251,17.96875,14.0625
252,17.96875,14.0625
253,17.96875,14.0625
254,21.875,14.0625
255,17.96875,14.0625
256,18.75,14.0625
257,18.75,14.0625
258,13.28125,14.0625
259,19.140625,14.0625
260,16.796875,14.0625
261,19.140625,14.0625
262,16.796875,14.0625
263,14.84375,14.0625
264,20.3125,14.0625
265,17.1875,14.0625
266,18.75,14.0625
