0,0,0,,10023
10,0,0,,70.7400156297
20,0,0,,
30,0,0,,
40,0,0,,
50,0,0,,
60,0,0,,
70,0,0,,
80,0,0,,
90,0,0,,
100,0,0,,
110,0,0,,
120,0,0,,
130,0,0,,
140,0,0,,
150,0,0,,
160,0,0,,
170,0,0,,
180,0,0,,
190,0,0,,
200,0,0,,
210,0,0,,
220,0,0,,
230,0,0,,
240,0,0,,
250,0,0,,
260,0,0,,
270,0,0,,
280,0,0,,
290,0,0,,
300,0,0,,
310,0,0,,
320,0,0,,
330,0,0,,
340,0,0,,
350,0,0,,
360,0,0,,
370,0,0,,
380,0,0,,
390,0,0,,
400,0,0,,
410,0,0,,
420,0,0,,
430,0,0,,
440,0,0,,
450,0,0,,
460,0,0,,
470,0,0,,
480,0,0,,
490,0,0,,
500,0,0,,
510,0,0,,
520,0,0,,
530,0,0,,
540,0,0,,
550,0,0,,
560,0,0,,
570,0,0,,
580,0,0,,
590,0,0,,
600,96.2158203125,29.150390625,,
610,94.7836538462,28.75,,
620,94.8557692308,28.8461538462,,
630,94.8557692308,28.8461538462,,
640,94.8918269231,28.8942307692,,
650,94.9278846154,28.8942307692,,
660,94.9278846154,28.8942307692,,
670,94.9879807692,28.8701923077,,
680,95.0420673077,28.8701923077,,
690,95.0180288462,28.9182692308,,
700,94.9939903846,28.8701923077,,
710,95.1682692308,29.0625,,
720,95.2524038462,29.3028846154,,
730,95.2163461538,29.2067307692,,
740,95.0120192308,29.1586538462,,
750,94.6153846154,29.1105769231,,
760,98.8079896907,26.6672036082,,
770,98.8120167526,26.6672036082,,
780,98.1862437186,27.7088567839,,
790,98.1195037688,27.6853015075,,
800,98.1116520101,27.6695979899,,
810,98.1116520101,27.6695979899,,
820,98.1116520101,27.6617462312,,
830,98.1077261307,27.6617462312,,
840,98.1626884422,27.6460427136,,
850,98.0959484925,27.630339196,,
860,98.0802449749,27.6931532663,,
870,98.2688210227,27.118844697,,
880,98.2688210227,27.118844697,,
890,98.2111150568,27.2372159091,,
900,98.1578480114,27.2312973485,,
910,96.4370265152,26.2902462121,,
920,93.9512310606,25.6628787879,,
930,91.718454072,24.7632575758,,
940,88.349313447,24.579782197,,
950,84.27734375,23.5321969697,,
960,81.523733428,22.8042140152,,
970,77.4325284091,21.7270359848,,
980,69.74609375,19.8497596154,,
990,65.1592548077,18.671875,,
1000,61.0222868217,17.8900193798,,
1010,59.5224343385,17.515807393,,
1020,58.9627593874,17.3789525692,,
1030,59.746570122,17.7019817073,,
1040,59.186039126,17.6956300813,,
1050,59.196566358,17.7340534979,,
1060,59.5106563808,17.867416318,,
1070,59.9824549788,18.0349576271,,
1080,60.514745671,18.1277056277,,
1090,60.4445278384,18.0199235808,,
1100,60.528029057,17.9276315789,,
1110,64.0123755531,21.3702986726,,
1120,64.8771818694,21.8468468468,,
1130,64.7962415541,21.8046171171,,
1140,66.1668346774,22.7390552995,,
1150,66.1259403935,22.7719907407,,
1160,65.8806163594,23.6823156682,,
1170,66.3099563953,23.8662790698,,
1180,66.5997371495,24.0654205607,,
1190,66.5924357477,24.0581191589,,
1200,66.5687061916,24.050817757,,
1210,66.5650554907,24.0362149533,,
1220,68.5427670188,25.029342723,,
1230,68.5390991784,25.0146713615,,
1240,68.476745892,24.9853286385,,
1250,68.7407871462,25.0221108491,,
1260,68.8055390995,24.9259478673,,
1270,68.3964010664,24.5779028436,,
1280,68.1298133886,24.4001777251,,
1290,68.0539099526,24.3187203791,,
1300,68.0076273697,24.2668838863,,
1310,68.0002221564,24.2372630332,,
1320,76.4643101093,27.3821721311,,
1330,84.5779220779,30.5803571429,,
1340,76.1642654221,28.4699675325,,
1350,69.5008116883,27.0190746753,,
1360,66.1272321429,26.1059253247,,
1370,64.0548406863,25.5310457516,,
1380,93.8294876453,31.9131540698,,
1390,91.6924055233,31.1773255814,,
1400,96.1551582969,30.33569869,,
1410,95.5922489083,30.1855895197,,
1420,94.793941048,29.7011462882,,
1430,96.8317474048,34.7967128028,,
1440,98.1482263514,38.5599662162,,
1450,97.9201858108,38.4966216216,,
1460,97.6921452703,38.433277027,,
1470,97.3416385135,38.3403716216,,
1480,97.105152027,38.28125,,
1490,96.8042652027,38.0236486486,,
1500,96.6860219595,37.9940878378,,
1510,96.5086570946,37.9434121622,,
1520,96.2468327703,37.8758445946,,
1530,96.1116976351,37.8378378378,,
1540,95.9850084459,37.8040540541,,
1550,96.1498560298,37.8768631436,,
1560,96.0566988482,37.8514566396,,
1570,95.955072832,37.8260501355,,
1580,95.844977981,37.7837059621,,
1590,95.8280403117,37.7794715447,,
1600,95.7433519648,37.758299458,,
1610,95.6925389566,37.745596206,,
1620,95.5813855014,37.6947831978,,
1630,95.5305724932,37.6820799458,,
1640,95.5136348238,37.6778455285,,
1650,95.4797594851,37.6693766938,,
1660,95.4120088076,37.6524390244,,
1670,95.3442581301,37.6270325203,,
1680,95.3103827913,37.6185636856,,
1690,95.2828590786,37.6058604336,,
1700,91.929200542,36.7505081301,,
1710,86.1534552846,35.2811653117,,
1720,81.1229674797,33.9981368564,,
1730,75.0084688347,32.4610433604,,
1740,71.4007452575,31.5464092141,,
1750,68.9877717391,30.9697690217,,
1760,68.3401639344,30.8657786885,,
1770,68.123282967,30.8851304945,,
1780,68.0612947658,30.9056473829,,
1790,67.131232687,30.7479224377,,
1800,70.669367284,33.2079475309,,
1810,69.5556640625,32.6806640625,,
1820,66.8593260188,31.3430642633,,
1830,62.9815251572,29.4516509434,,
1840,61.3505175159,28.6425159236,,
1850,59.3950320513,27.6742788462,,
1860,58.303317776,27.1154626623,,
1870,57.6336749188,26.7857142857,,
1880,57.2126116071,26.5827922078,,
1890,57.1678410948,26.5625,,
1900,56.7184946895,26.3684640523,,
1910,56.6995389344,26.3575819672,,
1920,56.8056415017,26.4077970297,,
1930,56.5890573432,26.3098184818,,
1940,56.5694846854,26.298634106,,
1950,56.6536025748,26.3392857143,,
1960,56.4719165282,26.251038206,,
1970,56.326567691,26.1783637874,,
1980,56.2123650332,26.1212624585,,
1990,56.1448816445,26.0901162791,,
2000,56.0618251661,26.0485880399,,
2010,55.9787686877,26.0070598007,,
2020,55.8489929402,25.939576412,,
2030,55.7918916113,25.9084302326,,
2040,55.075529485,25.5554401993,,
2050,55.6574641047,25.8762668919,,
2060,59.6205767463,27.9009650735,,
2070,59.1083371771,27.6349169742,,
2080,59.1083371771,27.6349169742,,
2090,60.1307091346,28.4495192308,,
2100,60.1307091346,28.4495192308,,
2110,60.0826322115,28.4435096154,,
2120,60.0826322115,28.4435096154,,
2130,60.0826322115,28.4435096154,,
2140,60.0826322115,28.4435096154,,
2150,60.0826322115,28.4435096154,,
2160,60.0826322115,28.4435096154,,
2170,60.0826322115,28.4435096154,,
2180,60.0826322115,28.4435096154,,
2190,60.0826322115,28.4435096154,,
2200,60.0826322115,28.4435096154,,
2210,60.0826322115,28.4435096154,,
2220,60.0826322115,28.4435096154,,
2230,60.0826322115,28.4435096154,,
2240,60.0826322115,28.4435096154,,
2250,60.0826322115,28.4435096154,,
2260,60.0826322115,28.4435096154,,
2270,60.0826322115,28.4435096154,,
2280,60.0826322115,28.4435096154,,
2290,60.0826322115,28.4435096154,,
2300,60.05859375,28.4314903846,,
2310,59.9143629808,28.3533653846,,
2320,59.6439302885,28.2151442308,,
2330,59.4215745192,28.1009615385,,
2340,59.1030649038,27.9387019231,,
2350,58.7064302885,27.7283653846,,
2360,58.4299879808,27.5841346154,,
2370,58.4022080116,27.5518822394,,
2380,58.2091578185,27.4493243243,,
2390,58.0100748069,27.3467664093,,
2400,57.648105695,27.1657818533,,
2410,57.671693314,27.1620639535,,
2420,57.8414916992,27.2338867188,,
2430,57.6583862305,27.1423339844,,
2440,57.4630737305,27.0446777344,,
2450,57.2860717773,26.9409179688,,
2460,57.0419311523,26.806640625,,
2470,56.803894043,26.6845703125,,
2480,56.6390991211,26.5991210938,,
2490,56.559753418,26.5563964844,,
2500,56.2301635742,26.3854980469,,
2510,56.120300293,26.3244628906,,
2520,56.0043334961,26.2634277344,,
2530,55.8090209961,26.1657714844,,
2540,55.6076049805,26.0620117188,,
