0,0,0,,10023
10,0,0,,2.3811346696
20,0,0,,
30,0,0,,
40,0,0,,
50,0,0,,
60,0,0,,
70,0,0,,
80,0,0,,
90,0,0,,
100,0,0,,
110,0,0,,
120,0,0,,
130,0,0,,
140,0,0,,
150,0,0,,
160,0,0,,
170,0,0,,
180,0,0,,
190,0,0,,
200,0,0,,
210,0,0,,
220,0,0,,
230,0,0,,
240,0,0,,
250,0,0,,
260,0,0,,
270,0,0,,
280,0,0,,
290,0,0,,
300,0,0,,
310,0,0,,
320,0,0,,
330,0,0,,
340,0,0,,
350,0,0,,
360,0,0,,
370,0,0,,
380,0,0,,
390,0,0,,
400,0,0,,
410,0,0,,
420,0,0,,
430,0,0,,
440,0,0,,
450,0,0,,
460,0,0,,
470,0,0,,
480,0,0,,
490,0,0,,
500,0,0,,
510,0,0,,
520,0,0,,
530,0,0,,
540,0,0,,
550,0,0,,
560,0,0,,
570,0,0,,
580,0,0,,
590,0,0,,
600,2.8627664729,2.8924418605,,
610,2.8607536765,2.8928018576,,
620,2.8511411787,2.8890600924,,
630,2.8511411787,2.8890600924,,
640,2.8441820276,2.884984639,,
650,2.8459821429,2.884984639,,
660,2.8459821429,2.884984639,,
670,2.8581730769,2.8870192308,,
680,2.8567828341,2.8825844854,,
690,2.8530003834,2.8829562883,,
700,2.8530003834,2.8781633436,,
710,2.851086128,2.8796684451,,
720,2.8335064199,2.8771714502,,
730,2.8428490137,2.8807852807,,
740,2.8461520167,2.8847983257,,
750,2.8442756116,2.8932530581,,
760,3.6838265352,1.8798828125,,
770,3.6826303124,1.8791999637,,
780,3.515625,1.8609728316,,
790,3.5166803867,1.860646741,,
800,3.5187933001,1.8608482595,,
810,3.5187933001,1.8608482595,,
820,3.5186612876,1.8603202095,,
830,3.5185292751,1.8603202095,,
840,3.5205111139,1.859892664,,
850,3.5217037382,1.8600938769,,
860,3.5181332376,1.8624324096,,
870,3.8388907924,1.7840456018,,
880,3.8388907924,1.7840456018,,
890,3.8204983276,1.7816216551,,
900,3.8198962206,1.7816759603,,
910,3.8963735165,1.7906669247,,
920,3.8971319629,1.7970822281,,
930,3.9539714621,1.8069375345,,
940,3.887205924,1.8393034297,,
950,3.8743194362,1.8533711217,,
960,3.8693529343,1.8644510684,,
970,3.8581908219,1.8818692585,,
980,3.8824918377,1.9257229478,,
990,3.8765285326,1.9543830515,,
1000,3.8139143608,1.9801051051,,
1010,3.8150811005,1.9936060673,,
1020,3.8129557885,2.0040451231,,
1030,3.7944883479,2.0095466082,,
1040,3.7509738573,2.0097530009,,
1050,3.7430937208,2.0156103835,,
1060,3.7417179366,2.0209713677,,
1070,3.7360013664,2.0229325095,,
1080,3.7694080543,2.031780689,,
1090,3.8077244065,2.0408320969,,
1100,3.8429054054,2.0457957958,,
1110,3.2762249697,1.9537570793,,
1120,3.2417475362,1.950925181,,
1130,3.2464402722,1.9518649194,,
1140,3.1743663878,1.9426673228,,
1150,3.1722268866,1.9434018175,,
1160,3.118479474,1.9949776786,,
1170,3.1140606768,1.9958187476,,
1180,3.0986861208,1.9938056523,,
1190,3.0997349438,1.9939726956,,
1200,3.098514384,1.9941398683,,
1210,3.1003114095,1.9944746026,,
1220,3.1593390115,2.0465451056,,
1230,3.164032475,2.0477036895,,
1240,3.1639272316,2.0476625625,,
1250,3.1706633391,2.0465615355,,
1260,3.1768408033,2.0408905704,,
1270,3.1698433229,2.0249658337,,
1280,3.1661909545,2.0182036456,,
1290,3.1725997445,2.0170007862,,
1300,3.1738857733,2.0150777253,,
1310,3.1760781804,2.0142034265,,
1320,3.164756664,2.0238035137,,
1330,3.1219282438,2.0573940585,,
1340,2.9279972957,2.1078725962,,
1350,2.6976409943,2.1382001542,,
1360,2.6037466398,2.1614583333,,
1370,2.5412350528,2.1725528365,,
1380,3.01472057,1.9492409446,,
1390,3.0035451681,1.9592619657,,
1400,3.2427596538,1.8500332889,,
1410,3.2407019952,1.8512319229,,
1420,3.2653991683,1.8548029725,,
1430,2.9532146272,1.7480010429,,
1440,2.6851653149,1.689224189,,
1450,2.6818407555,1.6892492884,,
1460,2.6784123307,1.6892744714,,
1470,2.6740784302,1.6896066579,,
1480,2.6699698759,1.6898189573,,
1490,2.6722982083,1.6860918025,,
1500,2.6704187657,1.6861955739,,
1510,2.6681292037,1.6861713308,,
1520,2.6655573105,1.6864094465,,
1530,2.6643062583,1.6865437899,,
1540,2.662354546,1.6866634511,,
1550,2.6611622767,1.6867683442,,
1560,2.6600713315,1.6868583937,,
1570,2.6582234258,1.6869485738,,
1580,2.6561271471,1.686486936,,
1590,2.6556923693,1.6865019356,,
1600,2.6546517522,1.6865769883,,
1610,2.6529671985,1.6866220635,,
1620,2.6514405599,1.6855762239,,
1630,2.6508895018,1.6856209844,,
1640,2.6504531402,1.6856359117,,
1650,2.6495800994,1.6856657773,,
1660,2.6482119025,1.6857255521,,
1670,2.6469004127,1.6852014808,,
1680,2.6464049411,1.6852312735,,
1690,2.6467524138,1.6852759898,,
1700,2.6148822678,1.6883637326,,
1710,2.5509820267,1.6940468445,,
1720,2.5007934157,1.6987559242,,
1730,2.4306977179,1.7057996297,,
1740,2.3880009367,1.7103474875,,
1750,2.3514450188,1.7138157895,,
1760,2.3307667135,1.714505236,,
1770,2.3212804204,1.715316982,,
1780,2.3177640885,1.7156675333,,
1790,2.2986011721,1.7174686678,,
1800,2.24612502,1.7226024656,,
1810,2.241256089,1.7268514696,,
1820,2.235619685,1.7352373308,,
1830,2.2238212719,1.7479703247,,
1840,2.2147369385,1.7565917969,,
1850,2.2093078988,1.7657208589,,
1860,2.2077073158,1.7735320663,,
1870,2.2056349591,1.7764857881,,
1880,2.2025684188,1.7783449175,,
1890,2.20122235,1.7801412615,,
1900,2.1986459254,1.7819677562,,
1910,2.197861222,1.7828925482,,
1920,2.1949902453,1.7840719064,,
1930,2.1950570981,1.7850145544,,
1940,2.1949488419,1.7859652575,,
1950,2.1934148265,1.7864184317,,
1960,2.1938970256,1.7872794617,,
1970,2.1953710007,1.787993533,,
1980,2.1957105892,1.7885577798,,
1990,2.1949743736,1.7888667426,,
2000,2.1945244751,1.7892800091,,
2010,2.1944301555,1.7896947874,,
2020,2.1943433272,1.7903720477,,
2030,2.1937787026,1.7906859931,,
2040,2.1948970965,1.7938870103,,
2050,2.190610363,1.793764637,,
2060,2.1766297918,1.7958027686,,
2070,2.1725993875,1.7989580831,,
2080,2.1725993875,1.7989580831,,
2090,2.1363048112,1.8019183922,,
2100,2.1363048112,1.8019183922,,
2110,2.1360639011,1.80197673,,
2120,2.1360639011,1.80197673,,
2130,2.1360639011,1.80197673,,
2140,2.1360639011,1.80197673,,
2150,2.1360639011,1.80197673,,
2160,2.1360639011,1.80197673,,
2170,2.1360639011,1.80197673,,
2180,2.1360639011,1.80197673,,
2190,2.1360639011,1.80197673,,
2200,2.1360639011,1.80197673,,
2210,2.1360639011,1.80197673,,
2220,2.1360639011,1.80197673,,
2230,2.1360639011,1.80197673,,
2240,2.1360639011,1.80197673,,
2250,2.1360639011,1.80197673,,
2260,2.1360639011,1.80197673,,
2270,2.1360639011,1.80197673,,
2280,2.1360639011,1.80197673,,
2290,2.1360639011,1.80197673,,
2300,2.1363435519,1.802093491,,
2310,2.1349199071,1.8028552213,,
2320,2.1339307673,1.8042148303,,
2330,2.1323665678,1.8053496417,,
2340,2.13133551,1.8069807214,,
2350,2.1286856964,1.8091279799,,
2360,2.1287632542,1.8106223176,,
2370,2.1269124556,1.812071483,,
2380,2.1257730808,1.8131535323,,
2390,2.1248238986,1.8142450051,,
2400,2.1209102349,1.8161945018,,
2410,2.1202752204,1.8173787604,,
2420,2.1195457214,1.8189081659,,
2430,2.1176417627,1.8199155317,,
2440,2.1152518411,1.8209988164,,
2450,2.1148198258,1.8207167371,,
2460,2.1124452337,1.8222251726,,
2470,2.1105846236,1.8236118526,,
2480,2.1099192792,1.8245913719,,
2490,2.1084312081,1.8250838926,,
2500,2.1066489721,1.8270726265,,
2510,2.1055821128,1.8277902088,,
2520,2.10472192,1.8285116943,,
2530,2.103463876,1.8296742693,,
2540,2.1025572859,1.8309206915,,
2550,2.1017756269,1.8320301736,,
2560,2.1011592603,1.8324765388,,
2570,2.0932745505,1.8330739972,,
2580,2.0911458333,1.8342013889,,
2590,2.0903657433,1.8348065145,,
2600,2.0887950923,1.8360248881,,
2610,2.0898547411,1.8377180642,,
2620,2.0864335317,1.8397463152,,
2630,2.08533312,1.8406925484,,
2640,2.0815450644,1.8423640916,,
2650,2.0783815903,1.8442991933,,
2660,2.0754076087,1.8460144928,,
2670,2.0741029924,1.8466734457,,
2680,2.0685525161,1.8486688122,,
2690,2.0687169409,1.8499302086,,
2700,2.0672686688,1.8512027745,,
2710,2.0657407407,1.8523148148,,
2720,2.0629373883,1.8537820131,,
2730,2.0614633144,1.8548266587,,
2740,2.0586359544,1.856054922,,
2750,2.0571974834,1.8572935503,,
2760,2.0562311463,1.8575603318,,
2770,2.0547750682,1.8588117237,,
2780,2.05395827,1.8598928246,,
2790,2.0531297565,1.8602549467,,
2800,2.0533738938,1.8609818431,,
2810,2.0542124962,1.8599144516,,
2820,2.0540085679,1.860369492,,
2830,2.0539004914,1.8614672912,,
2840,2.0516826923,1.8620192308,,
2850,2.0508414202,1.8623883241,,
2860,2.0502989969,1.8629436728,,
2870,2.0505395266,1.8636873453,,
2880,2.04854115,1.8642475201,,
2890,2.047932185,1.8646221291,,
2900,2.0475977957,1.8647159267,,
2910,2.0472881026,1.8652799378,,
2920,2.0473130841,1.8657515576,,
2930,2.0463631045,1.866224649,,
2940,2.0460264513,1.8663194444,,
2950,2.0460264513,1.8663194444,,
2960,2.0453525141,1.866509213,,
2970,2.0453525141,1.866509213,,
2980,2.0465034418,1.8656132666,,
2990,2.0468065122,1.8658030683,,
3000,2.0466790752,1.8661833856,,
3010,2.0464580063,1.8666601256,,
3020,2.044913888,1.8672341931,,
3030,2.0455216535,1.8676181102,,
3040,2.0437815756,1.8683888538,,
3050,2.0442955408,1.868872549,,
3060,2.0439536539,1.8689694717,,
3070,2.0424249681,1.871807152,,
3080,2.0398004123,1.9255997001,,
3090,2.0322306485,1.967834728,,
3100,2.0103204388,2.0099595843,,
3110,2.0124939497,2.0314012585,,
3120,2.0109004291,2.0515206966,,
3130,2.0021821261,2.0673202189,,
3140,2.0007621951,2.0875677507,,
3150,1.9628244921,2.2902558315,,
3160,1.9832648969,2.3013750955,,
3170,1.9947514479,2.3093629344,,
3180,1.9952482545,2.3116272304,,
3190,1.99649408,2.3122088509,,
3200,2.0079227077,2.3192594044,,
3210,2.0088848039,2.3198529412,,
3220,2.0087529504,2.322236428,,
3230,2.0087529504,2.322236428,,
3240,2.0078740157,2.3228346457,,
3250,2.0045311269,2.3234338061,,
3260,2.0045311269,2.3234338061,,
